,GSDMB,TXN,SLC5A1,NSUN3,HSPA13,SOX9,ZKSCAN5,AMACR ,LOC101060275 ,LOC101928625 ,TRIM36,B2M,EEF1A1,SERPINB3,C6,IL13RA1,GLUL,DNAJC6,ARAP1,LYZ,RAD50,PRUNE,LRRC8B,MAP2K4,RGPD3 ,FAM69A,PPP2R1B,TOR1AIP1,TNFRSF1A,ARRB1,ADH6,CASK,CEP57,SET ,HUWE1,ABHD17B,HTRA1,LOC101928826 ,AGPS,KLF5,NR2F1,CWH43,SLC39A14,DCUN1D4,EPAS1,SUGP2,MGAT4A,NNT,RPL23AP32,H3F3A ,GGCX,CIAO1,SET,TRDMT1,CD82,TRIM3,VAMP1,RRAGB,CCDC81,GOSR2,MYO5A,NDNF,SAT1,ARGLU1,NRF1,N4BP2L2,ULK2,RPS25,TRIO,COPS8,IL1RAP,RAB23,CPE,ENSA,UBE3B,ATP2C1,PTMA,SORT1,GLRB,STX3,MAT2A,XRCC4,GPHN,CDC42SE1,MED6,ZFR,HIPK3,FGF14,BCAS1,TMEM110,DNAJC12,ATAD2,ZNF225,RPL27AP ,FUT8,Y16709,MUC4,CDC5L,ABHD6,ST3GAL6,POT1,FKBP1A ,LRRFIP1,NPAS2,HSPA1L,FTL,NFATC2IP,RAB3GAP1,DLAT,YEATS2,TMEM45A,DUSP10,CTSS,CYR61,GAS1,EXOC7,BICC1,BMPR1A,SEC22A,PLEKHS1,IL5RA,LOC100506248 ,NOD2,METTL7A,RPL7,GUSBP11,SQSTM1,LIN7C,CUL5,STAT1,CFLAR,CLGN,TMEM242,SERPINI1,TTC3 ,CD74,ZBTB18,REC8,MARC2,YWHAE,PRSS12
GSM94172,13.8018901134391,23.0183801400001,18.325078610397,18.6856926435918,15.3047435560112,15.788153926455898,13.4278177102485,14.3436378943115,19.6472966019791,18.4366034566691,14.156963549511302,24.5078196977277,26.077287458052,25.0770592643307,17.0428234743251,20.6976436851571,21.653062302234897,14.9422389901241,18.5623064434793,21.176576638620798,19.0569630290868,20.4266331323077,12.5323143017863,17.483152897839002,20.007821892291,19.482572496014402,17.9945131101967,20.7002383395778,19.250740050075,16.347802651171698,14.081561414144199,16.6094476401669,11.967481693863,22.540807479744302,25.282470704093896,18.5093629840028,19.129661191049202,24.6636794840084,16.762002715100802,17.6752790867019,13.4341452152144,14.994667842185901,16.8458749906192,16.697628187521,22.3780099503829,13.3500475093608,14.696568598763399,13.6846638292028,14.6980681149883,22.778201577884598,17.0711020933284,18.0155021639133,21.469148926132902,15.4030217359924,19.474927532193,14.333310841476099,16.360671850725602,13.7154613877098,18.0644198495166,14.319039965753799,14.6368054335222,17.6936780326183,22.9719820975671,19.5930982816267,17.9194695165213,17.636584755337502,17.814047099380602,22.091003360911003,16.9665616802288,20.831976038383104,15.475557001822,14.5636528463322,17.6191090000811,22.110722541557003,18.6030417363648,17.218860315850698,23.367190443295,11.7092922931058,15.6659241367601,19.6397948234787,20.202875644977702,15.516030580951501,16.6112501926735,19.5088631878883,11.6274885403228,17.905922883373698,15.6112144605215,18.6306907722956,18.3536622270533,18.5071242007101,18.8527546468825,13.1558644836149,12.050575158136601,14.879374005172501,18.7650280393093,22.759525750033198,22.3278679009142,19.768735122893,19.2840002339661,13.50423112243,16.2740159500546,21.601692070239903,19.4736494746561,16.9203618264346,17.7626894145298,24.0086059914195,14.1494814230291,17.799434340304103,18.3436738803573,14.6071305285243,20.116228466492498,16.1067694451672,15.007262323363499,16.6841788844409,13.499275317635,18.3861792758475,17.569840875983,16.830881083957202,13.9750281110027,17.9537857900927,16.7016568187181,21.8991391947878,16.5283642487953,22.8313281831722,24.5843877902556,17.227328471715598,22.3873156386254,13.870638150143,20.2374488248523,22.383263193901502,18.458331115303498,14.5191237751774,16.913151824224897,16.9208958303297,21.8780501893176,23.8622664014623,11.7227530470068,20.4565735380641,15.6626231703362,18.8617515818561,17.785401443648
GSM94173,14.9654330889997,21.694357987891898,18.4611080802786,18.8130655913415,13.953693089371,14.851428192824901,13.8200869073967,13.6458950573451,20.314386175556297,16.144688360887002,13.204349680148999,24.5234850568098,25.428070151656698,22.7374570691063,18.1283465249439,19.7282815817742,19.2424865227413,14.5585447169633,19.2222295229359,20.9595445005405,17.7271306592242,19.986889466792398,11.978529159521,16.3257360633825,19.1109389345123,18.5479357805469,17.679543626876498,18.1211880427881,19.5447522102172,16.023905379229298,13.6912912784054,16.171282657181102,11.246746943707,22.1172384201329,25.4024051589332,17.9240059699505,19.772334131355798,24.246195230970102,16.200777085217798,15.8524521486539,13.4635296833942,16.0303988866047,17.4558620299245,16.1013327061655,21.493951015578897,14.2905399719969,15.4273812410693,12.5393314071958,15.182789643322302,22.3028769614379,17.4545842961616,17.8375048274588,20.8213079738803,14.787217533184,19.4830086045467,15.0168364514864,17.1145337965033,13.6930154759712,17.1824657638977,14.042968397084199,16.210425177847302,18.4320641847676,23.6782146432752,19.0409659167047,17.6611425722557,17.420140989945303,17.2995338934815,20.7124201727021,17.5170592937087,19.8076571694135,15.7281749557816,14.670369007769699,17.2436478424615,21.8254502465461,18.2223564990205,17.1999257512425,22.5702700503454,11.843929642108499,15.5000823888252,19.5397156832486,19.613853593473,15.235780176888001,16.122890440926902,19.6113086684638,11.6444309943963,16.306536584546002,15.0376001308206,15.8577207253219,18.2872636238481,17.6852615384538,17.6595727044121,12.4149948726608,12.993989774027801,14.5629745549316,17.9710929999662,21.1609453799106,21.243190614293002,18.8474497938349,18.3285038758505,13.688447483125298,16.2283457508555,19.9734551906393,18.9899028478412,17.2465142747587,17.9117529863363,24.748605226798503,14.564678354209999,16.3545920291654,17.6487992955492,15.6637173495129,17.533597123312802,15.9905560229131,13.5842072568684,16.2931877196418,14.3276636423856,18.1345001915862,17.8458479267994,15.9399711451403,14.028355482463699,17.6463233308863,17.2406539679349,20.9452816412497,15.801151723277,20.4581223742422,24.152252377399602,18.8344216858249,21.878911561551398,12.569757963472,18.542507399278,19.822351902778802,17.7657780879995,13.5613639691666,17.2762975340709,16.272538617093698,21.3659555967679,22.7623413611057,12.3047733537578,21.3516345897471,15.917170208218302,12.136760749592701,15.469178328720801
GSM94174,13.7197076647349,22.5425309385099,17.321417985994,18.7261845903728,14.3410928799522,15.747069134137801,13.428791634027599,13.547815059598701,19.0501627695193,17.416672076976802,14.328708865217099,24.836906607729297,25.761441535551302,24.072785662285302,17.2893982552944,20.381074368868298,18.971333847961,15.847326347635299,18.9493424790222,20.8441477960599,19.0543839081422,20.341109612434998,12.9009728814206,17.3107360595307,19.7022261971448,19.5544907987784,18.0962165298932,19.7065976350537,19.3971715484946,16.5277169377501,13.3969712821811,15.791323014002801,10.7388097532887,22.896134234905002,25.3262663834913,18.1412580088809,19.4060969787886,24.5360473337195,15.895514816264999,17.8261680212669,13.9507717901179,15.400689702414201,17.1989802302624,16.8549502663283,22.2332173155133,12.8085717585636,14.0545781359913,12.7913222351544,15.3654910448989,23.2791311342619,17.356038465426,17.9834142720688,21.6271283953484,15.986280963292801,18.4813365897799,14.3463418580648,16.4182959149225,13.2774029734291,18.7503862625242,13.64106010247,15.3466479604406,17.8437124337896,23.6107237349945,20.2125851486795,18.4058550576994,17.5197252913188,17.6348224374941,22.009510697748702,16.4930399421532,21.242728083168497,15.6707410493084,14.5872524918249,17.3646731284581,22.5798618323396,18.949940767436498,16.4167216159978,23.517097726355097,11.5100895744753,15.560542241685699,19.765427157981502,20.376336446507104,15.693283723912,16.483587729437602,19.7134631789182,11.256322721293902,17.2446854147002,14.7230621792227,16.0736937448387,18.4813806983342,18.6654932789194,17.606510819996,12.4347020996555,11.6227104792866,14.0168063301189,17.8721030411604,22.371810240446802,21.394507977270003,18.4686047175178,19.4238881356727,12.721548671964001,16.098266368709698,20.643017613961,19.5268046437516,17.0909463233204,17.6874004357939,24.2439007421769,13.929146485775199,16.1823113845604,17.447492699807402,15.085093389733599,18.8284148048833,15.8413754019524,15.152371170352701,19.661836738652102,13.4852265764484,18.073271614398003,17.9940863958967,16.0785185531021,14.790408028088699,18.0460691950708,16.9918281659843,22.1891126745084,16.0736937448387,22.787170028915604,24.635823954042802,18.6723653945344,21.8570593621604,12.9633600969991,20.173786203814302,22.2157935508905,16.9575192965825,14.283519120258902,17.2679863670736,16.6661698161628,21.639560436531703,23.929983935410203,11.653128459203199,21.722495026349602,15.5709922971326,14.1855218761922,16.1295631558819
GSM94175,13.785587684226,22.4672951245105,17.845703560355798,17.881354102520902,13.464096875936999,14.542438551445,13.7075499818399,13.7748189515286,20.1756893051104,15.787461005795,13.6375934424497,24.0260778780019,25.6645176674083,24.269770857469698,18.4753375894334,19.869514566675498,19.563514484726,14.5086413176919,19.3318726966768,21.0879437610952,18.3285038758505,20.5590471091625,11.805495083123201,16.4952305954897,18.6678963507805,18.706761585654398,17.478363169182,17.6027688603934,19.9730372412887,16.2028665147893,13.74417104938,15.4815658753539,10.9217897252843,22.1672018582939,25.340095428304398,18.1021707474078,19.7733627749268,24.300333583600803,16.1889009943224,16.988611618529802,13.1917758580629,15.453364157874102,16.3924250970829,16.1782028200493,21.924512028897798,14.154169031652499,14.1794999260389,12.134163731335398,15.7387104385315,22.1376284099591,17.2682300225387,17.9150477012833,20.8498092095016,14.414068779835901,19.438965516996202,14.57260850408,16.8161605223007,12.788906484448098,18.659007979683,14.106940039695498,15.089707381624,17.613600537702002,22.7026911122398,19.2572449698594,18.0462896750624,17.6234147207301,17.2507910041595,21.8091225184391,17.4958082570889,20.2339539139832,15.693718821009,14.0593104327539,17.2276338345022,22.5930111193725,19.0639206597769,16.232315414157,22.7210526674007,11.774930908215499,15.514693352062901,19.372483148765202,20.605325125059004,14.5741243942091,15.9830234146128,20.1594434484254,10.6934892944564,16.4486933991944,14.7384015778189,14.9486285072262,18.3430829192195,18.472575610514703,17.531089001784,11.852067176358801,12.291696799982098,15.7389881381343,17.6367698835431,20.7639126932555,21.108489981843,17.9690139351466,18.7568049265695,13.3673797848005,15.4369290378308,20.8937739223015,18.7740292492871,17.608283290948098,17.637870297142,24.144920538439003,14.272796223114199,16.7375265853591,17.5910024898729,15.744012339871102,16.5769402926373,16.135665777538698,12.1970450959294,15.791916719610299,13.8304207817648,18.412790498483,17.3696109183939,15.8845898556877,13.9512698836711,17.885754054729198,16.9143827188713,21.745985279324497,15.725278396939599,22.3007547356301,24.5613759394799,17.2905712794665,21.860656586571498,12.4177510816602,19.376423505218902,21.2520785289635,18.0715419336297,13.334538177281301,16.844136508269102,16.5030342600739,21.709091208689802,23.3936629449544,11.537419979296399,21.3780997315309,16.1602377793461,13.1718728668346,15.206274635392202
GSM94176,13.549798910952,22.2950825058175,17.8960899194172,18.477169029207097,14.2195658689885,17.5937314832055,13.219211596496,14.2446909473495,20.591408703803296,17.2474499656178,14.0318245115797,24.2405616392454,25.8917379293189,24.720948446528197,20.8327680265515,20.2449724839432,20.1870830458998,16.4978049605531,18.5684752684279,20.976549165871,18.564590711414198,20.2754069434831,12.2309726053961,16.9499651799549,19.2466068416566,18.6705291699923,17.8679868485904,20.3288765642376,19.6847576251001,16.211360219625902,13.9297574090841,16.4917426185492,10.739014759121199,22.3520745203392,25.299229558727,17.8388857484749,20.469955680672598,24.5581283275741,15.9081314319069,17.2750286390404,13.9816734743642,16.5598995482886,17.4494909398257,16.785993563785798,22.624503622539297,14.148842475121,13.6673506921525,13.059586521923501,15.7119986830343,22.1753045488706,17.5464500304515,17.4290075270896,21.269651898706798,15.2722344820356,19.162172163901097,14.3994152049231,16.845548468427502,13.315208071220399,17.9634776023661,14.0319375851176,14.8355990068894,18.2048928718035,22.6597546399165,19.9760520558279,18.0713482695312,17.5754700715578,17.7303899619169,21.1873593000365,16.7405249317907,20.3768043445625,16.057551393424202,13.920756174067499,16.8598201481149,22.150228006420498,19.129895938777,16.5296951265494,23.1039491677384,11.1365721078396,15.806486500208198,19.6912222368133,20.4347363241913,15.2587476527885,16.4840166950007,20.1466819297243,12.053331785971299,17.022190787963,15.2629236258743,17.9276662853947,18.0741363426027,18.0885500428166,18.7206706489259,12.7394755361307,12.058468472101001,14.2220382891543,17.5301690840839,22.1539275417727,22.239445102171498,19.1250197318672,19.2288962702774,13.0060302158824,16.5836825725396,21.292530888219503,19.613679169315297,17.6070764631896,17.7591172107739,23.9217247423392,14.5118328960763,16.6597740144625,17.8187359796399,15.7318981667259,21.0908152994609,16.0276389061426,13.829407440270401,20.4744403822227,13.618664135026599,18.1164509961533,17.9218937680455,16.0206721546257,14.0628202031622,17.9005735478614,17.1959854905576,21.8251266367475,16.194896242866502,22.1183247172406,24.5978959088303,18.741360666455,21.8968601139415,12.852387327905499,19.72756399091,21.6510178755277,18.2132296401522,13.2762948961276,17.4867937155526,16.2175059924072,21.6292455547724,23.760689847358098,11.621872207027799,21.5810137054015,15.772979117642901,16.6841355189672,15.8943192046073
GSM94177,14.9368850754822,22.7453884826043,18.793051895419698,18.7056032920476,14.2834256353986,16.8699562737685,12.7781063999608,13.839957212703899,20.5028998400297,17.5664822064678,13.8496723087199,24.412959614453598,25.889600865903198,24.3907490517676,17.7531516644209,20.8532606883864,20.474754003714,15.301100325436302,19.0402732419633,21.6177412558448,19.4269140301712,20.538358717544497,12.631949372320598,16.438704497786002,19.337084386051,18.7239477051408,18.237857748395,20.4823540582904,19.830849520797,16.6668516677206,13.7379177854141,15.3709816067226,11.190078773828201,22.4381687823726,25.3909625830549,17.6668317053959,19.7088425512372,24.5852400155824,16.857046385152298,17.6201838870817,13.0546411425209,15.4105521189784,16.7585242280298,15.4940230461486,22.8943125940088,14.1075963079665,14.0485749507128,13.1060186504015,15.3491930213392,22.588291110390003,17.2562340603276,17.8784113591016,21.190200033334897,15.0234834727579,19.5009594779238,14.8017829704906,16.4817350793684,13.1615377769206,20.2456578529979,13.7893056480035,14.7612638135254,18.043469138974,22.9252637326702,19.5437677721984,17.8593487248401,18.1084746214894,17.4984920915048,21.5545942985367,16.5136860412245,20.464146074148204,14.9800007834068,13.6191098821,16.8069605625323,22.3726941661622,19.6773090662321,17.1955340524854,23.138138142786403,11.271080665524899,14.913282484404899,19.8511437855626,20.579078469506,15.6123751431848,16.3853777442722,19.9994003128263,11.8402486047182,16.6984980574308,14.433358653484001,16.8701246903483,19.5285753143849,18.210559393289,17.7624896756798,12.4688745571165,11.842069403539801,14.7680737106407,17.8512970751126,22.8781637031322,22.7805026045575,18.3758588073885,19.8251728495392,12.607971790476999,15.842513778843601,21.4261679023347,20.0319973683127,17.4287240036351,17.609151360455698,25.0165281346891,13.951956270453302,16.4103056732454,17.6611203427319,16.7084208914218,14.9209635431217,16.0277617223422,15.1151257608682,16.4501005456283,14.282138331912899,18.2330593876244,17.2423926283736,16.0435541841521,14.0095314424923,18.8483305881905,16.5886406479635,22.413250318287798,16.5328004574051,22.670741780221803,24.594416514845697,17.8174936825536,22.118422171596,13.548282035320799,20.175864834994602,22.1188765810513,18.5448885486643,13.6868115529038,16.822840173395498,16.5966799180883,21.862258682376797,24.5238664333908,11.0330260524934,21.8641300905788,16.079992780957898,15.510233216989299,15.5113865984974
GSM94178,14.182703851565199,21.110014956208197,18.271747135816,18.8082473554222,14.5664377874859,13.799794640621199,13.3282897260084,12.966425922707302,19.1429769952296,15.6171570779283,13.8300244871694,24.3121864827149,25.294065126512702,23.536296664531097,17.7312373085211,19.5084040392195,19.2103927414859,15.6805930470011,19.2004054050544,20.8016840245253,17.9850284812187,20.218165337076602,12.5335051014468,16.788731127459002,19.6771259610662,18.8385661397126,17.897045259443,18.356629510857,19.2336022854554,16.644765143929302,13.7332816210468,16.1667982635993,10.779050323184201,22.627045301878603,25.333215848376298,18.4155833084033,20.0893793138718,23.9477823807098,16.5862913902439,16.0387245396122,12.843172818469899,16.4781403825466,17.7567124498777,16.8003522944302,21.4015298325674,13.770328554721601,15.070875284474301,13.1812017227797,15.790925129060101,22.131237354333,18.3602560587581,18.0961313971762,20.6227936033604,14.848438341987201,19.5839503042506,14.6442115768423,17.0891648332151,14.401272654664199,18.1117018967342,13.9952050874054,15.0234211426631,18.3406148797193,22.7748808114532,18.3208085846639,18.132298227425203,17.2781970213483,18.070759048065803,21.7626103644054,17.3847331321725,20.458198646287002,15.815025277369198,15.018515881678,17.5074700518074,21.801778823010302,18.4014733026221,16.2308693922486,21.8804255126133,11.7711011131336,15.325916407117099,19.2720078678423,20.0795547547858,15.4594289998524,16.4746830204871,20.152590904751698,10.7680148633752,16.644119645142602,15.7277392806251,15.5162297724881,17.4378906896036,18.0002124656393,17.415150982122,13.430981963197901,11.9771949306626,14.8520532304746,18.1456819459556,20.812391749685098,20.1914560802703,18.89650860293,18.0645955820524,13.3693183318156,15.3632449170396,20.2507378914345,18.9797706748563,17.828604905105003,17.847736249393,24.807961298311,14.424662607368798,16.5668879728265,17.8955153353098,15.7263595173923,17.2466942906589,15.352415979167699,14.5552257157912,15.8904375822036,13.8229964284672,18.2669489183052,17.1226810953428,16.8531188143988,14.0271136168357,17.119087570111,17.699602500682097,20.5443176317267,16.4596673647195,21.2583252058076,24.780056425184398,17.2752276920458,20.9769910342772,12.5290238734754,18.6144068153188,20.8571296016055,17.8153150817252,13.4967316628925,17.726423968853698,16.3251224069869,21.509348843813697,22.7673401464126,12.6875779508737,21.3394689064237,15.5363996098068,13.023337802611099,15.9136456906422
GSM98767,13.9415959888446,22.921089089043,18.0758212812324,18.6948302821552,15.2691658552024,16.8540957540814,13.0523830685074,13.798300121653499,20.061224505853,17.423496631202,13.7977264085824,24.911029132365798,25.818822601744202,24.1658471388771,18.7019781367583,20.6962741530042,20.5286114209032,15.390152335452601,18.9264649372832,22.1471101671364,18.8679400498544,20.176479165326803,12.5764503180696,17.0555703768109,19.9424238526249,19.1186691246595,18.354854032316602,20.338751069563997,19.9924737462024,16.5329918765811,14.2419978658451,16.0103369573022,11.2538598633051,22.910405099959902,25.3808265825662,17.854992482039002,19.4473660357725,24.6450307195721,15.7834056323594,18.3274145094968,12.5937193820668,15.8267845038117,17.9337399850727,16.5295515151733,23.358438381138498,13.7526678024121,13.732638313208302,13.0623738251119,15.9167874784511,23.332886766164698,17.5114387701649,17.4369376757227,21.7266363385487,15.487586016222501,19.5308974255391,14.319228658406299,16.9804439989166,13.2208058724622,19.0471903880118,14.5982498807051,14.601373517405401,17.4499066074203,23.9713552972122,20.4654017930321,17.960535697010698,18.0417013730453,17.8707384213627,22.069315342419202,16.446087049494,20.917894909968304,15.5714074591444,14.1800303519601,16.892572720904,22.282688991637,19.6400726116229,16.8648524614321,23.613386949557402,11.7758026517879,16.2571039452467,20.1474487470454,20.852329888278497,15.384880558718098,16.7806562392492,20.2860643178342,12.089057174792,16.6935244690406,15.277231743631601,17.2454287636659,19.3364914636928,17.739023082844,17.8832256984985,12.3987542253185,11.6279793505271,15.2640819809462,18.1754627971348,22.7536126457813,22.125804041494803,17.8509162179339,19.2956079519819,12.467052288122101,16.2723716175904,20.9898947968271,19.624781387827298,17.3373091221744,17.5656363205027,24.704726456109,14.9171597491119,16.5658196059292,17.7646747371965,15.9472013534715,20.470219086614797,15.777461931413498,16.9662757353017,19.6169125548718,13.3267177709493,18.690846415912198,17.6888482812566,16.9204502152556,14.4087013726474,18.7234449136098,16.9059937867921,22.4029673168028,16.7612244174805,23.061392694195302,24.5111569544448,19.366932320455902,22.0866697382356,13.6876359120033,20.298858157928002,23.7072250534682,18.7647125974985,15.9054577451664,17.0812891626153,16.5208218160292,21.800026837469304,24.3491916912116,11.0944770626428,21.755711583813003,15.8574934062605,14.8032941010854,15.608151542515001
GSM98768,13.5141612574738,21.8046954805866,16.9681287331909,18.4431776316619,15.7175245217676,17.777055066504698,13.238634840060799,13.350815898060599,19.959705265702603,17.4919133303382,14.7801697694171,24.6876913774377,25.8559921248593,23.1677040404211,22.476163154440098,20.7006282367491,21.318113626546502,17.0220230902592,18.8148255509843,22.3705237113601,18.8394917936653,20.051629395850398,11.8569782957419,17.6683474636885,19.9177140229936,19.096127246412,18.0957040854751,20.932267130940197,19.4303315733778,17.178238668332,14.454614506637999,15.574443729321601,11.5428979168591,22.6150389821764,25.3046469151068,18.296695482344802,19.8900699413987,24.6362896012204,16.8050010805892,17.6188325328278,17.1893946216289,18.7928167405626,16.5554142316105,15.7043863076306,22.293750560373603,13.6649029882268,14.4669260437346,12.679296563268101,15.3171569367578,23.2020278603928,17.400146694185,17.409332587223002,21.523273923472203,16.1660615905554,19.2900680334893,14.8232428184856,16.5178987196078,13.655320584826,19.8741986132921,13.8830384076261,15.680053148670702,19.5475506010474,23.1314781055762,20.107038162118,17.8311672810669,17.67707526365,18.4100841702907,22.1649699873862,17.3695457779789,20.7935703810951,15.4905862302121,14.6772756314638,17.470152093385998,21.8572571813166,19.343371538226698,17.1453873437443,23.4806960904789,11.6977413955101,15.8682618330323,19.9922109946245,20.0441622581808,15.8841874945837,16.8593291906709,19.4614283626726,11.382883468540498,16.921201488692,15.421498013028401,19.0219707462616,18.6653509940093,17.9521083972422,16.801856166344102,12.7824885521078,12.210759088340799,14.785902297222,17.7013943144145,22.7125684821197,21.2178322089415,19.4049149462845,19.3193234165265,13.6130572972027,16.4962162329467,21.0089513381463,20.122880043659,17.3693239452745,17.9144608679558,25.7368745347405,15.069534791057698,16.988260460320397,17.7999773711109,15.0791203514384,21.009718423551803,16.2246627356521,17.279188378421,19.494596990852,13.416570245130801,18.7717265312051,19.0057665371652,17.2431593261602,14.108435487912502,18.1639256785238,17.6285094884076,22.1004416526928,16.422959264804,23.122133918024403,24.5903210565832,18.2537588581215,21.7969380741666,12.986042993303698,19.8892790255999,21.856942467183302,18.9064642654855,16.140825095743,17.331153640598,16.806098214267998,21.8884086536129,24.6408240581917,11.8024081518908,21.576136547278,16.4473362514882,17.257140354900102,17.3534695360744
GSM98769,14.6097827453046,22.693327098732002,17.86764180187,18.1751476899886,14.839984913188001,15.4380182919555,13.214109805251299,13.6761192617392,20.735210501062,16.8271960045195,12.634728410924001,24.144873149572298,25.538251740668198,24.4455095278416,16.789121080660003,19.673363875531898,21.4509783631329,14.2346971471995,19.564038965873202,21.39938743614,18.076429889363,19.6358572586671,11.4992941610498,16.235159501954797,18.8046668524728,18.609804480298898,17.876749723494502,19.7026374948372,20.0527481780027,17.391363436384,13.294488395005398,15.551170923437,11.176473011619802,22.1774960159294,25.0991205898087,17.2064577896541,19.5228280051027,24.2367731391887,16.1778993697299,16.4210140469708,12.0433443892826,14.6700876623111,16.6833794211368,15.306483525760799,22.982120451430998,14.6875713806208,14.2453983927068,13.519810867670198,15.531716416926,22.0124028137091,17.5198050694939,18.8312232312763,21.0358046442691,15.5214666624291,20.1202916162946,15.2118423683827,16.9306925018832,13.289406340899198,20.8024996481778,14.6300745485294,14.411941567565501,17.549575085331902,22.3483790960113,18.088785971977,17.8627545949706,17.0941608925868,17.3440521268276,21.183909439932,17.3554478640446,19.9421203076896,15.542065582684298,13.842264745153901,17.730909585784,21.9876183958735,19.705903573875702,16.5006206338461,22.8210397957821,11.1690037092695,15.483666533901099,19.7130105436793,19.098831875862402,15.3543544240714,16.6681019229197,19.0702719599753,11.3889461759508,16.980742351507,15.1619281887064,16.5566231165149,18.886353923133402,18.050116038489502,17.9124517033238,12.3608233128403,12.1530495230715,15.1512921098288,16.922803280345498,21.921627880688803,22.8055162923151,18.1215326162099,20.2567215799599,12.5529319334642,15.5676556232301,20.3346160636578,19.307793972482,18.0939635430387,17.4963975803764,25.3960764386607,14.4469675090083,16.9633718314006,17.645896909947602,15.9574215220911,14.7399749878792,15.931392072267501,13.8076837092137,16.310655400703,13.586960059455999,18.6194809218585,17.0492698532701,16.0559292995383,13.898809217153001,17.7207924444038,16.9744878975681,22.413940295298296,15.848851450649299,22.217977247963397,23.6518742843324,17.9606369275341,22.815567388014802,12.957950903125798,19.0138547473557,21.1692926368641,18.7059036603222,13.4387447606893,17.5408338918127,16.990767679102802,21.803624292571403,24.534790182055502,11.7167190196186,22.248400686233598,15.6036425808512,15.7865225991943,15.4619902640484
GSM98770,14.2728466147592,21.955181221694403,18.4966195802741,19.0312730475364,16.4160651007862,18.3198880816268,13.4348497638065,14.2466014161468,18.9610642140391,17.6144853253763,14.659362961871201,24.4493637578416,26.054302969060398,24.9396194325098,18.953304345955,20.6138958107209,21.2139637429665,15.9936393993762,18.3350647579272,20.820743228679,18.7260954320138,20.5366452571159,12.692550800594699,16.7730532416208,20.1403864707913,19.2853100275534,17.8912533627741,20.8870686073827,18.9801078800295,17.6891159988541,16.025011083445698,16.515532781890702,12.5703781829104,22.0724795282629,25.252475686098997,18.5022442731537,19.7904728483007,24.692490400249596,17.1539161212349,17.3519158687241,12.845603174122001,16.545061110561402,17.3076399740526,17.7470028524749,22.495840254021303,14.119063070913601,13.6657648523221,14.0565497897958,15.7166709167866,22.597758126286898,17.5383847107918,17.9321424386344,21.4529014178908,15.8284975944162,18.9052760280682,14.679886272964799,16.8315759492743,13.6928654469889,19.6560072525608,15.2003648153975,14.4220743039565,18.5858459284643,22.5072679691783,19.2516093674601,17.498031510503502,17.805805506366198,18.4095653472889,21.8017245725795,17.309515806192902,20.8097698727968,15.9943424215841,15.067538119796799,18.3078561217173,22.044341921596498,19.3896062840703,17.1550439883593,23.271045198569297,11.8220714153572,16.904743415874698,19.9951861849852,20.1310527222735,16.001707041995402,17.132244300066098,19.8843501287031,11.640569616260802,18.206256368315902,16.5347757271114,19.2585917949617,18.1811086787344,18.2943732612382,17.5066070029819,13.3135125637565,12.0038999371829,14.8441603950102,18.7779373010629,22.6251469095738,21.995191649775098,19.7649643989316,19.5846669887218,13.280705269800702,16.8008871545937,21.0773133518679,20.164138786211797,18.0695279719609,17.532138747974997,24.3535604655806,15.0692511595013,17.995315217639302,18.8840739022115,15.522332857616501,17.4259583532748,16.608748565035402,14.099298297646,15.8137336124319,14.172698777940699,18.1858379184909,17.474538096200302,17.2533347905208,13.6158918595061,18.0275166639091,17.2785612410126,22.4753263653894,16.4649455490541,22.483471515963597,24.580882292682098,17.601860673761102,21.8269599113634,13.757734600224701,19.4765591004175,20.828958187893,18.9647527710648,13.934762594371799,17.1055519831217,16.5817131308775,21.9612697519131,23.149226711135398,12.077064256792301,21.014311141026,15.9515438683834,18.0889711069342,17.094245948798502
